coucode,casecode,indcode,dQi,dCi
6,33,2,0.00907837981280424,-0.000921859774937417
6,33,3,0.00476372272036374,-0.000921859774937195
6,33,4,0.0336484009283465,-0.000921859774937195
6,33,5,0.00911986372967877,-0.000921859774937417
6,33,6,0.0233415014106787,-0.000921859774937195
6,33,7,0.01354757860773,-0.000921859774937195
6,33,8,0.0193588958959535,-0.000921859774937195
6,33,9,0.0224290962217227,NaN
6,33,10,0.00529493362731981,-0.000921859774937417
6,33,11,0.0105978493697313,-0.000921859774937195
6,33,12,0.0206215806413576,-0.000921859774937195
6,33,13,0.0109659995191228,-0.000921859774937195
6,33,14,0.0125953732073818,-0.000921859774937195
6,33,15,0.0307205413528888,-0.000921859774937195
6,33,16,0.0210455397594461,-0.000921859774937195
6,33,17,0.00233172383618541,-0.000921859774937417
6,33,18,0.0401000563110568,-0.000921859774937195
6,33,19,0.0103125747858757,-0.000921859774937195
6,33,20,0.0134230799321342,-0.000921859774937195
6,33,21,0.00379679773287001,-0.000921859774937195
6,33,22,0.0109269938892452,-0.000921859774937417
6,33,23,0.00810398200901663,-0.000921859774937417
6,33,24,0.00765796803126317,-0.000921859774937195
6,33,25,0.010906918480463,-0.000921859774937195
6,33,26,0.0175357826184974,-0.000921859774937195
6,33,27,0.0132347955952378,-0.000921859774937195
6,33,28,0.00874337732196029,-0.000921859774937195
6,33,29,0.0238422413319661,-0.000921859774937417
6,33,30,0.00109155521250948,-0.000921859774937195
6,33,31,8.08082217292894e-05,-0.000921859774937195
6,33,32,-0,-0.000921859774937417
6,33,33,0.630134874411813,0.893333265575316
6,33,34,0.0255302939773981,NaN
6,20,1,0.0288888079542935,-0.00373559625888453
6,20,2,0.169800261060368,-0.00373559625888453
6,20,3,0.0233070888142396,-0.00373559625888431
6,20,4,0.180052124061913,0.845992070128586
6,20,5,0.0783482007897068,-0.00373559625888453
6,20,6,0.312694687836395,0.845992059150575
6,20,7,0.340846610395438,0.746462387563435
6,20,8,0.2144450938454,0.845992068805473
6,20,9,0.170915553867405,NaN
6,20,10,0.0545208112333376,-0.00373559625888453
6,20,11,0.139988629141225,0.162999182148976
6,20,12,0.273125946151345,0.567939764402406
6,20,13,0.259219024280086,0.412105390787411
6,20,14,0.486263950947113,0.645519962389544
6,20,15,0.391914746069833,0.757541828215103
6,20,16,0.0698523649724968,-0.00373559625888453
6,20,17,0.0106338785642288,-0.00373559625888453
6,20,18,0.28516954354803,0.750872106421767
6,20,19,0.40551149257231,0.656519669061414
6,20,20,0.649661783671991,0.800569236616588
6,20,21,0.0161047407157012,-0.00373559625888453
6,20,22,0.111146809957225,-0.00373559625888453
6,20,23,0.103153811548666,-0.00373559625888453
6,20,24,0.0340449648964666,-0.00373559625888453
6,20,25,0.0989882195427514,-0.00373559625888453
6,20,26,0.0758123640625792,-0.00373559625888453
6,20,27,0.0735087018190091,-0.00373559625888453
6,20,28,0.0345778643112848,-0.00373559625888431
6,20,29,0.101885745731627,-0.00373559625888453
6,20,30,0.00347192916544625,-0.00373559625888453
6,20,31,0.000466292536170698,-0.00373559625888453
6,20,32,1.11022302462516e-16,-0.00373559625888453
6,20,33,0.0369868637690891,-0.00373559625888453
6,20,34,0.11387467773118,NaN
6,0,1,0.0953117094265303,-0.0060028615190213
6,0,2,0.21791302674593,-0.0060028615190213
6,0,3,0.0893117373806057,-0.0060028615190213
6,0,4,0.249094319681664,0.84599997195927
6,0,5,0.0975531958072633,-0.0060028615190213
6,0,6,0.358816535877137,0.845999971865098
6,0,7,0.427383980232175,0.746462388639761
6,0,8,0.261946484890572,0.845999971948099
6,0,9,0.22107959221205,NaN
6,0,10,0.071936113714464,-0.0060028615190213
6,0,11,0.165848347370745,0.162999185834216
6,0,12,0.311752554807973,0.567939766358923
6,0,13,0.28236412907866,0.41210539311005
6,0,14,0.517912303851132,0.645519965219766
6,0,15,0.43619927051065,0.757541829291926
6,0,16,0.114681092660504,-0.0060028615190213
6,0,17,0.0171164309294509,-0.0060028615190213
6,0,18,0.357906227704308,0.750872107531703
6,0,19,0.436896437841856,0.656519671467409
6,0,20,0.679213039165792,0.800569282814988
6,0,21,0.716473699309422,0.899996003739341
6,0,22,0.398566435214673,0.806327464780375
6,0,23,0.226335729159012,-0.0060028615190213
6,0,24,0.622883492235793,0.89886454557864
6,0,25,0.200983748617665,-0.0060028615190213
6,0,26,0.110500704232833,-0.00600286151902152
6,0,27,0.112754060655701,-0.0060028615190213
6,0,28,0.0518990521199675,-0.0060028615190213
6,0,29,0.153703735848937,-0.0060028615190213
6,0,30,0.00584888328445243,-0.0060028615190213
6,0,31,0.000781047696250536,-0.00600286151902107
6,0,32,1.11022302462516e-16,-0.00600286151902107
6,0,33,0.682459037903596,0.893331760749491
6,0,34,0.182440918792431,NaN
7,21,1,0.0830342769085557,-1.37108435716016e-09
7,21,2,0.0183024425896304,-1.37108413511555e-09
7,21,3,0.0993203653399656,-1.37108413511555e-09
7,21,4,0.0236486479992027,-1.37108435716016e-09
7,21,5,0.0120428557163281,-1.37108435716016e-09
7,21,6,0.0206105775908842,-1.37108413511555e-09
7,21,7,0.0337703927804428,-1.37108435716016e-09
7,21,8,0.0163310704267032,-1.37108435716016e-09
7,21,9,0.0224155242676874,-1.37108435716016e-09
7,21,10,0.0111326391218618,-1.37108435716016e-09
7,21,11,0.0221523432790329,NaN
7,21,12,0.00222319206518673,-1.37108413511555e-09
7,21,13,0.00681141733010848,-1.37108435716016e-09
7,21,14,0.00359577410433731,-1.37108435716016e-09
7,21,15,0.0276233017398092,-1.37108435716016e-09
7,21,16,0.0251398439394812,-1.37108435716016e-09
7,21,17,0.00857282749469046,-1.37108413511555e-09
7,21,18,0.00899325932552075,-1.37108435716016e-09
7,21,19,0.0419931256928833,-1.37108413511555e-09
7,21,20,0.0160889339589191,-1.37108413511555e-09
7,21,21,0.839449284106235,0.897687285394249
7,21,22,0.0232652550174975,-1.37108413511555e-09
7,21,23,0.023265255008549,-1.37108413511555e-09
7,21,24,0.0232652550419724,-1.37108435716016e-09
7,21,25,0.0254355878527389,-1.37108435716016e-09
7,21,26,0.0161004737031715,-1.37108435716016e-09
7,21,27,0.0166663040345891,-1.37108413511555e-09
7,21,28,0.0024135241866482,-1.37108435716016e-09
7,21,29,0.0211051647805204,-1.37108413511555e-09
7,21,30,0.00438526014519647,-1.37108435716016e-09
7,21,31,0.00371720796756048,-1.37108435716016e-09
7,21,32,0.000366662684421204,-1.37108413511555e-09
7,21,33,0.0237458020224084,-1.37108413511555e-09
7,21,34,-0,-1.37108435716016e-09
7,22,1,0.0073630263315706,-6.59269083769232e-10
7,22,2,0.0119631315669396,-6.59269083769232e-10
7,22,3,0.0103121414077534,-6.59269083769232e-10
7,22,4,0.00647532622680147,-6.59269083769232e-10
7,22,5,0.00507050083980343,-6.59269305813837e-10
7,22,6,0.00897597786578375,-6.59269083769232e-10
7,22,7,0.0386860767577878,-6.59269083769232e-10
7,22,8,0.0169332904085086,-6.59269083769232e-10
7,22,9,0.010111655388649,-6.59268861724627e-10
7,22,10,0.00502203141297286,-6.59269083769232e-10
7,22,11,0.0101183595233376,NaN
7,22,12,0.00137161710861355,-6.59269083769232e-10
7,22,13,0.00457897251804251,-6.59269083769232e-10
7,22,14,0.00960553265236153,-6.59268861724627e-10
7,22,15,0.0482355223398307,-6.59269083769232e-10
7,22,16,0.012900506200125,-6.59269083769232e-10
7,22,17,0.00294297873826777,-6.59269083769232e-10
7,22,18,0.0198077508012059,-6.59269083769232e-10
7,22,19,0.00949185314575507,-6.59269083769232e-10
7,22,20,0.013088781579806,-6.59268861724627e-10
7,22,21,0.0020574512291518,-6.59268861724627e-10
7,22,22,0.323216964592164,0.852972914667473
7,22,23,0.0220793434070626,-6.59268861724627e-10
7,22,24,0.0220793433270142,-6.59268861724627e-10
7,22,25,0.137101028499603,-6.59268861724627e-10
7,22,26,0.00973034707193288,-6.59268861724627e-10
7,22,27,0.00699691714262796,-6.59269083769232e-10
7,22,28,0.000967442787254358,-6.59268861724627e-10
7,22,29,0.014519930646899,-6.59269083769232e-10
7,22,30,0.00233013968765594,-6.59268861724627e-10
7,22,31,0.00452020607756209,-6.59269083769232e-10
7,22,32,0.000144432477772294,-6.59269305813837e-10
7,22,33,0.00377835036782137,-6.59268861724627e-10
7,22,34,2.22044604925031e-16,-6.59269083769232e-10
7,24,1,0.00323613582816284,-2.52997844896186e-10
7,24,2,0.00525793563248778,-2.52997844896186e-10
7,24,3,0.0045323062370729,-2.52997844896186e-10
7,24,4,0.00284598129771485,-2.52997844896186e-10
7,24,5,0.00222854418547058,-2.52997844896186e-10
7,24,6,0.00394504680506536,-2.52998066940791e-10
7,24,7,0.0170029811463225,-2.52997844896186e-10
7,24,8,0.00744237830481809,-2.52997844896186e-10
7,24,9,0.00444419029766441,-2.52998066940791e-10
7,24,10,0.00220724130810845,-2.52997844896186e-10
7,24,11,0.00444713684290809,NaN
7,24,12,0.000602841724048231,-2.52998066940791e-10
7,24,13,0.0020125117657962,-2.52997844896186e-10
7,24,14,0.00422174346290016,-2.52997844896186e-10
7,24,15,0.0212000736521064,-2.52998066940791e-10
7,24,16,0.00566992269647548,-2.52997844896186e-10
7,24,17,0.00129347345371633,-2.52997844896186e-10
7,24,18,0.0087057371112238,-2.52997844896186e-10
7,24,19,0.00417177999631546,-2.52997844896186e-10
7,24,20,0.00575267191770501,-2.52997844896186e-10
7,24,21,0.000904273804350209,-2.52997844896186e-10
7,24,22,0.00970412851063784,-2.52998066940791e-10
7,24,23,0.00970412850686209,-2.52998066940791e-10
7,24,24,0.31084174929358,0.852972914727206
7,24,25,0.0602574981613596,-2.52998066940791e-10
7,24,26,0.00427660085336279,-2.52998066940791e-10
7,24,27,0.0030752265774634,-2.52997844896186e-10
7,24,28,0.000425202404506386,-2.52997844896186e-10
7,24,29,0.00638167859380467,-2.52998066940791e-10
7,24,30,0.00102412355643977,-2.52997844896186e-10
7,24,31,0.00198668323105933,-2.52997844896186e-10
7,24,32,6.34797921899022e-05,-2.52997844896186e-10
7,24,33,0.00166062901011232,-2.52998066940791e-10
7,24,34,-0,-2.52997844896186e-10
7,33,1,0.00456840440262196,-8.04701860701584e-10
7,33,2,0.0132273725304252,-8.04701860701584e-10
7,33,3,0.00365820849661702,-8.04701860701584e-10
7,33,4,0.0087412370996508,-8.04702082746189e-10
7,33,5,0.0109777729264775,-8.04702082746189e-10
7,33,6,0.0297086382561986,-8.04702082746189e-10
7,33,7,0.0190908079381039,-8.04701860701584e-10
7,33,8,0.00912728050053213,-8.04702082746189e-10
7,33,9,0.0125949792500294,-8.04702082746189e-10
7,33,10,0.00591055841869126,-8.04702304790794e-10
7,33,11,0.0101211170475219,NaN
7,33,12,0.00103846730782009,-8.04702082746189e-10
7,33,13,0.00887239475018486,-8.04702082746189e-10
7,33,14,0.00216085189614257,-8.04701860701584e-10
7,33,15,0.0172618047419295,-8.04702304790794e-10
7,33,16,0.0199885431655191,-8.04702082746189e-10
7,33,17,0.00498968396857469,-8.04701860701584e-10
7,33,18,0.00603933441380033,-8.04702082746189e-10
7,33,19,0.0111566776346188,-8.04702082746189e-10
7,33,20,0.00413471523260178,-8.04702082746189e-10
7,33,21,0.00144783009101113,-8.04702082746189e-10
7,33,22,0.00882923909777089,-8.04702304790794e-10
7,33,23,0.00882923909436162,-8.04702082746189e-10
7,33,24,0.00882923909207511,-8.04702082746189e-10
7,33,25,0.00936764794591072,-8.04701860701584e-10
7,33,26,0.0215903203291856,-8.04702082746189e-10
7,33,27,0.0102894669685475,-8.04702082746189e-10
7,33,28,0.00117572209598538,-8.04702082746189e-10
7,33,29,0.0159790574803714,-8.04702082746189e-10
7,33,30,0.00385142021638707,-8.04702082746189e-10
7,33,31,0.00307836948666362,-8.04701860701584e-10
7,33,32,0.000218125765402588,-8.04702082746189e-10
7,33,33,0.50452142772102,0.738701040623675
7,33,34,-0,-8.04702082746189e-10
7,20,1,0.0465818548220277,-3.86607368341174e-09
7,20,2,0.0878111084172754,-3.86607368341174e-09
7,20,3,0.0298362819062469,-3.86607390545635e-09
7,20,4,0.512233051930858,0.771112790259798
7,20,5,0.0406481078435192,-3.86607390545635e-09
7,20,6,0.285587065817239,0.751422223803528
7,20,7,0.223079489301666,0.74874289154286
7,20,8,0.391273491066869,0.81868630399939
7,20,9,0.0881600523028153,-3.86607390545635e-09
7,20,10,0.0296500668183692,-3.86607390545635e-09
7,20,11,0.0976888917029529,NaN
7,20,12,0.124024999842084,0.119745835034565
7,20,13,0.0621497128684194,0.05173560428758
7,20,14,0.262570597274819,0.286385167449234
7,20,15,0.117265461736538,0.546592862510346
7,20,16,0.0477923925276589,-3.86607412750095e-09
7,20,17,0.0136730138453378,-3.86607368341174e-09
7,20,18,0.540913491077857,0.710139494319693
7,20,19,0.279354127596737,0.552122119058409
7,20,20,0.667111922285522,0.823368923999737
7,20,21,0.00723920199453432,-3.86607390545635e-09
7,20,22,0.125133278824215,-3.86607390545635e-09
7,20,23,0.125133278776156,-3.86607390545635e-09
7,20,24,0.125133279039826,-3.86607390545635e-09
7,20,25,0.148046966214322,-3.86607390545635e-09
7,20,26,0.0613055547859286,-3.86607368341174e-09
7,20,27,0.0461671773011602,-3.86607390545635e-09
7,20,28,0.00606319001108624,-3.86607368341174e-09
7,20,29,0.0742998220320821,-3.86607390545635e-09
7,20,30,0.0114660498009099,-3.86607368341174e-09
7,20,31,0.0183012753911407,-3.86607390545635e-09
7,20,32,0.000867957315621282,-3.86607390545635e-09
7,20,33,0.0459881346467714,-3.86607368341174e-09
7,20,34,-2.22044604925031e-16,-3.86607390545635e-09
7,0,1,0.14478370519779,-6.95412882834034e-09
7,0,2,0.136562077566246,-6.95412882834034e-09
7,0,3,0.147659272826312,-6.95412860629574e-09
7,0,4,0.553944277839482,0.771112798532215
7,0,5,0.0709678215600238,-6.95412882834034e-09
7,0,6,0.348827386817598,0.751422224331885
7,0,7,0.33162985873782,0.748742891859249
7,0,8,0.44110799045096,0.818687324693632
7,0,9,0.137726456238361,-6.95412882834034e-09
7,0,10,0.0539225590633641,-6.95412882834034e-09
7,0,11,0.144527882263087,NaN
7,0,12,0.12926114171358,0.119745853414474
7,0,13,0.0844250314904073,0.0517356041503468
7,0,14,0.282154540588501,0.286385192886728
7,0,15,0.231586255511651,0.546592866184644
7,0,16,0.111491253785864,-6.95412882834034e-09
7,0,17,0.0314719898110926,-6.95412882834034e-09
7,0,18,0.584459621637358,0.710139494292764
7,0,19,0.346167592969922,0.552122122086868
7,0,20,0.706178227492384,0.823370435542338
7,0,21,0.851097416909536,0.897686603106873
7,0,22,0.490149145883467,0.852973534607864
7,0,23,0.189011303545098,-6.95412882834034e-09
7,0,24,0.490149146116307,0.852973535622785
7,0,25,0.380208950012861,-6.95412860629574e-09
7,0,26,0.113003356749965,-6.95412882834034e-09
7,0,27,0.0831951319430382,-6.95412882834034e-09
7,0,28,0.0110450886195053,-6.95412882834034e-09
7,0,29,0.132285728002285,-6.95412882834034e-09
7,0,30,0.0230570041920471,-6.95412882834034e-09
7,0,31,0.0316037627664176,-6.95412882834034e-09
7,0,32,0.00166065876259125,-6.95412882834034e-09
7,0,33,0.579694547764965,0.738701290638195
7,0,34,2.22044604925031e-16,-6.95412882834034e-09
8,21,1,0.0447392302959874,-0.000374859906219216
8,21,2,0.00756408877769121,-0.000374859906219216
8,21,3,0.0618671570156225,-0.000374859906218994
8,21,4,0.00871289120435437,-0.000374859906218994
8,21,5,0.00363506419293158,-0.000374859906219216
8,21,6,0.0144577503022172,-0.000374859906219438
8,21,7,0.00980724392059795,-0.000374859906219216
8,21,8,0.0102262298680796,-0.000374859906219216
8,21,9,0.0113906485138744,-0.000374859906218994
8,21,10,0.00190490760803674,-0.000374859906219216
8,21,11,0.00305511553316939,-0.000374859906219216
8,21,12,0.00313568099401251,-0.000374859906218994
8,21,13,0.00419777564259216,-0.000374859906219216
8,21,14,0.00232052152445916,-0.000374859906219216
8,21,15,0.00505539993838466,-0.000374859906219216
8,21,16,0.0110897140134182,-0.000374859906219216
8,21,17,0.000324555453302233,-0.000374859906219438
8,21,18,0.0196449331365979,NaN
8,21,19,0.0215079255570346,-0.000374859906219216
8,21,20,0.0215079255570346,-0.000374859906219216
8,21,21,0.419832050265554,0.900000050611474
8,21,22,0.0132400127035089,-0.000374859906218994
8,21,23,0.0150257803528054,-0.000374859906219216
8,21,24,0.0071661866915782,-0.000374859906219216
8,21,25,0.0159338671236804,-0.000374859906219216
8,21,26,0.00710258099213346,-0.000374859906219216
8,21,27,0.0104559206689723,-0.000374859906219216
8,21,28,0.00659888588257884,-0.000374859906219216
8,21,29,0.00968166970106332,-0.000374859906219216
8,21,30,0.000117639687596927,-0.000374859906219216
8,21,31,0.00033930626243428,-0.000374859906219216
8,21,32,1.11022302462516e-16,-0.000374859906219216
8,21,33,0.00733149666525179,-0.000374859906219216
8,21,34,0.0196449331365975,NaN
8,22,1,0.00106306757572283,-0.000154750904491907
8,22,2,0.00590909413473062,-0.000154750904491907
8,22,3,0.00118210986488088,-0.000154750904492129
8,22,4,0.0014991162779926,-0.000154750904491907
8,22,5,0.00134949032588028,-0.000154750904491907
8,22,6,0.00222634146637912,-0.000154750904491907
8,22,7,0.0109022052441041,-0.000154750904491907
8,22,8,0.00220279269777102,-0.000154750904491907
8,22,9,0.00401788412611637,-0.000154750904492129
8,22,10,0.000762922294493928,-0.000154750904492129
8,22,11,0.00196997452439029,-0.000154750904491907
8,22,12,0.00182020356495438,-0.000154750904491907
8,22,13,0.00188614249819452,-0.000154750904491907
8,22,14,0.00590845485598956,-0.000154750904491907
8,22,15,0.00192192659255086,-0.000154750904492129
8,22,16,0.00433259493224747,-0.000154750904491685
8,22,17,0.000147385515477771,-0.000154750904492129
8,22,18,0.00460906318779764,NaN
8,22,19,0.00248134038771719,-0.000154750904491685
8,22,20,0.00248134038771708,-0.000154750904491907
8,22,21,0.00298621595306925,-0.000154750904491907
8,22,22,0.10972140349312,0.560147620897561
8,22,23,0.00348203341157194,-0.000154750904491907
8,22,24,0.00247298187099343,-0.000154750904491907
8,22,25,0.0230147022532734,-0.000154750904491907
8,22,26,0.00185659205402688,-0.000154750904491907
8,22,27,0.00636673975361546,-0.000154750904491907
8,22,28,0.00086996520026672,-0.000154750904491907
8,22,29,0.00212647259455478,-0.000154750904491907
8,22,30,2.22044604925031e-16,-0.000154750904492129
8,22,31,0.000117852802420382,-0.000154750904491907
8,22,32,1.08137686086751e-05,-0.000154750904491907
8,22,33,0.00349908038567304,-0.000154750904491907
8,22,34,0.00460906318779764,NaN
8,24,1,0.000131048834541403,-1.07168601526375e-05
8,24,2,0.00070965854289684,-1.07168601524155e-05
8,24,3,0.00020489705274862,-1.07168601526375e-05
8,24,4,0.000161758880518725,-1.07168601526375e-05
8,24,5,0.000134001585396781,-1.07168601526375e-05
8,24,6,0.000205874799801609,-1.07168601526375e-05
8,24,7,0.00143662677487055,-1.07168601526375e-05
8,24,8,0.000221184788157025,-1.07168601524155e-05
8,24,9,0.000252482402229304,-1.07168601526375e-05
8,24,10,7.35476123522316e-05,-1.07168601524155e-05
8,24,11,0.000204628107256521,-1.07168601526375e-05
8,24,12,0.000361573187781961,-1.07168601526375e-05
8,24,13,0.000185869681882056,-1.07168601526375e-05
8,24,14,0.000505890972939627,-1.07168601526375e-05
8,24,15,0.000168122334678,-1.07168601524155e-05
8,24,16,0.000283346616181679,-1.07168601526375e-05
8,24,17,2.74286062118545e-06,-1.07168601526375e-05
8,24,18,0.000384709095323399,NaN
8,24,19,0.000268088564105429,-1.07168601521934e-05
8,24,20,0.000268088564105207,-1.07168601526375e-05
8,24,21,0.000241632064338249,-1.07168601526375e-05
8,24,22,0.000244819068948021,-1.07168601524155e-05
8,24,23,0.000304113290625407,-1.07168601526375e-05
8,24,24,0.0652614840379637,0.760118730219197
8,24,25,0.000786809717099213,-1.07168601526375e-05
8,24,26,0.000168801827320042,-1.07168601526375e-05
8,24,27,0.000400563803658383,-1.07168601524155e-05
8,24,28,9.85728885330994e-05,-1.07168601526375e-05
8,24,29,0.000224662077973892,-1.07168601526375e-05
8,24,30,4.53867305172384e-06,-1.07168601526375e-05
8,24,31,1.02952938743073e-05,-1.07168601526375e-05
8,24,32,-2.22044604925031e-16,-1.07168601526375e-05
8,24,33,0.000160045593897262,-1.07168601526375e-05
8,24,34,0.000384709095323621,NaN
8,33,1,0.008411190782731,-0.000547854964022543
8,33,2,0.010301043732902,-0.000547854964022543
8,33,3,0.0118794645243053,-0.000547854964022543
8,33,4,0.0127628552606794,-0.000547854964022765
8,33,5,0.00653448276029978,-0.000547854964022765
8,33,6,0.0301873421239235,-0.000547854964022765
8,33,7,0.011828716626913,-0.000547854964022543
8,33,8,0.0148657166596681,-0.000547854964022765
8,33,9,0.0150907554997608,-0.000547854964022543
8,33,10,0.00305505272776041,-0.000547854964022765
8,33,11,0.0074344007284427,-0.000547854964022543
8,33,12,0.00543042928423398,-0.000547854964022765
8,33,13,0.0149666665938225,-0.000547854964022543
8,33,14,0.01251922005093,-0.000547854964022543
8,33,15,0.015648635031279,-0.000547854964022543
8,33,16,0.0133584730737216,-0.000547854964022543
8,33,17,0.000527907485006862,-0.000547854964022765
8,33,18,0.0165864780320638,NaN
8,33,19,0.0145421161800033,-0.000547854964022543
8,33,20,0.0145421161800036,-0.000547854964022765
8,33,21,0.0125032806017038,-0.000547854964022543
8,33,22,0.011654850187456,-0.000547854964022543
8,33,23,0.0126767138339733,-0.000547854964022765
8,33,24,0.0210949776388163,-0.000547854964022765
8,33,25,0.0179550174961034,-0.000547854964022543
8,33,26,0.00827569349525303,-0.000547854964022543
8,33,27,0.0124998279403105,-0.000547854964022765
8,33,28,0.0153906553909035,-0.000547854964022543
8,33,29,0.0110215197025002,-0.000547854964022543
8,33,30,0.00058799712104074,-0.000547854964022543
8,33,31,0.000681536492506019,-0.000547854964022543
8,33,32,-0,-0.000547854964022765
8,33,33,0.401104379207207,0.823864488859431
8,33,34,0.0165864780320636,NaN
8,20,1,0.0425017125085205,-0.00202726548520471
8,20,2,0.0694338572364402,-0.00202726548520471
8,20,3,0.0248423128454432,-0.00202726548520449
8,20,4,0.40713569642987,0.81418170702503
8,20,5,0.0326941735486925,-0.00202726548520471
8,20,6,0.0808734760563666,0.549898944139832
8,20,7,0.0966766401844568,0.675989963496775
8,20,8,0.105350083426021,0.738412333330656
8,20,9,0.0837577909358088,-0.00202726548520471
8,20,10,0.0155443109792354,-0.00202726548520471
8,20,11,0.0496700049603496,-0.00202726548520471
8,20,12,0.04494882422992,0.0159003143492594
8,20,13,0.13217449832352,0.330476126941774
8,20,14,0.125126951242813,0.152042981467846
8,20,15,0.146853134961833,0.377225084125034
8,20,16,0.058844695291229,-0.00202726548520471
8,20,17,0.000157799027355354,-0.00202726548520471
8,20,18,0.069419218916889,NaN
8,20,19,0.220024559224868,0.587326008203588
8,20,20,0.220024559238325,0.587326008251117
8,20,21,0.0266468115798167,-0.00202726548520471
8,20,22,0.0510714660251542,-0.00202726548520449
8,20,23,0.0750127095552455,-0.00202726548520471
8,20,24,0.0472093552964202,-0.00202726548520471
8,20,25,0.0791358642332864,-0.00202726548520449
8,20,26,0.0206457652188318,-0.00202726548520471
8,20,27,0.0539754242714963,-0.00202726548520471
8,20,28,0.0312946024948371,-0.00202726548520471
8,20,29,0.0642315178958269,-0.00202726548520471
8,20,30,0.00103332587275451,-0.00202726548520471
8,20,31,0.0010218671880704,-0.00202726548520471
8,20,32,-0,-0.00202726548520471
8,20,33,0.0287308033562741,-0.00202726548520471
8,20,34,0.0694192189168892,NaN
8,0,1,0.0970984842487785,-0.00313814980945915
8,0,2,0.0942478094771205,-0.00313814980945915
8,0,3,0.100266526209438,-0.00313814980945915
8,0,4,0.43098337122346,0.814186957290228
8,0,5,0.0445181116894963,-0.00313814980945915
8,0,6,0.128340698828166,0.549898952849766
8,0,7,0.131043679412873,0.675989970599651
8,0,8,0.133215234776415,0.738412390706923
8,0,9,0.114978241633138,-0.00313814980945892
8,0,10,0.0214233387928107,-0.00313814980945892
8,0,11,0.0626709095950585,-0.00313814980945892
8,0,12,0.0564361545617199,0.0159003335653415
8,0,13,0.154013907776922,0.330476140088567
8,0,14,0.147327990638432,0.152042998634405
8,0,15,0.170218934590922,0.37722509653607
8,0,16,0.088221545277405,-0.00313814980945892
8,0,17,0.00115269422993258,-0.00313814980945892
8,0,18,0.111029172256795,NaN
8,0,19,0.259458385390872,0.587326016340417
8,0,20,0.259458385417163,0.587326016433278
8,0,21,0.463619964288808,0.899949553741223
8,0,22,0.186779458580206,0.560147966731935
8,0,23,0.106873818626116,-0.00313814980945915
8,0,24,0.143742155380322,0.760118641030516
8,0,25,0.137330758014168,-0.00313814980945915
8,0,26,0.0381694589022936,-0.00313814980945892
8,0,27,0.0839885127052848,-0.00313814980945915
8,0,28,0.0543952219762655,-0.00313814980945915
8,0,29,0.0875683109391798,-0.00313814980945915
8,0,30,0.00173983705290326,-0.00313814980945892
8,0,31,0.00216666770485008,-0.00313814980945892
8,0,32,-0,-0.00313814980945915
8,0,33,0.442226511388601,0.823863511149581
8,0,34,0.111029172256795,NaN
9,21,1,0.177765690815292,-0.000165306948270993
9,21,2,0.0438211296462205,-0.000165306948270993
9,21,3,0.227256195604069,-0.000165306948271216
9,21,4,0.302167415997868,NaN
9,21,5,0.165733601687773,-0.000165306948271216
9,21,6,0.0289686351044665,-0.000165306948271216
9,21,7,0.106129410278965,NaN
9,21,8,0.047773135487886,NaN
9,21,9,0.104853572764017,NaN
9,21,10,0.0788603988219976,NaN
9,21,11,0.0271041235404109,-0.000165306948271216
9,21,12,0.0712947125899848,-0.000165306948270993
9,21,13,0.0744235951588166,NaN
9,21,14,0.0715693509413177,NaN
9,21,15,0.0834821659699878,-0.000165306948271216
9,21,16,0.0948657961025461,-0.000165306948270993
9,21,17,0.0306300068076365,-0.000165306948271216
9,21,18,0.0219901740437917,-0.000165306948271216
9,21,19,0.0331140021123303,-0.000165306948271216
9,21,20,0.0337787882749114,-0.000165306948270993
9,21,21,0.830485110597827,0.899727340716855
9,21,22,0.0662237307624034,-0.000165306948271216
9,21,23,0.0625919603669656,-0.000165306948270993
9,21,24,0.00544746521412698,-0.000165306948271216
9,21,25,0.0551929659257718,-0.000165306948270993
9,21,26,0.0163969344286456,-0.000165306948271216
9,21,27,0.0554833568395054,-0.000165306948271216
9,21,28,0.0294629483296506,-0.000165306948270993
9,21,29,0.0718824710009578,-0.000165306948270993
9,21,30,0.00300461917336425,-0.000165306948270993
9,21,31,0.00117924233764888,-0.000165306948271216
9,21,32,-0,-0.000165306948270993
9,21,33,0.0370842556574689,-0.000165306948271216
9,21,34,0.00136845798494856,-0.000165306948271216
9,22,1,5.8473467920761e-05,-2.47499549566044e-06
9,22,2,0.000276280931468253,-2.47499549543839e-06
9,22,3,8.31788705509817e-05,-2.47499549566044e-06
9,22,4,0.000697307112744627,NaN
9,22,5,0.000323646222021967,-2.47499549543839e-06
9,22,6,0.000713523355361012,-2.47499549566044e-06
9,22,7,0.00555883729371565,NaN
9,22,8,0.00178065773807357,NaN
9,22,9,0.0116103321136615,NaN
9,22,10,0.000309169499696615,NaN
9,22,11,0.000450608218814263,-2.47499549543839e-06
9,22,12,0.00197361579407096,-2.47499549543839e-06
9,22,13,0.00876311052192391,NaN
9,22,14,0.00612731342988004,NaN
9,22,15,0.00182952445179974,-2.47499549543839e-06
9,22,16,0.00125537830688105,-2.47499549543839e-06
9,22,17,0.000230548237316053,-2.47499549566044e-06
9,22,18,0.00587295075880112,-2.47499549543839e-06
9,22,19,0.00041868904875686,-2.47499549543839e-06
9,22,20,0.000476396609770946,-2.47499549566044e-06
9,22,21,0.000173641811896386,-2.47499549543839e-06
