coucode,casecode,indcode,ecorisk,dCi
20,22,23,0.00666556830915843,-0
20,22,24,0.00840812751527675,-0
20,22,25,0.0162929477341877,-0
20,22,26,0.0011444819697215,-0
20,22,27,0.0017275413111324,-0
20,22,28,0.00086479326911848,-0
20,22,29,0.00221860188160916,-0
20,22,30,0.000479361271525036,-0
20,22,31,0.000128445245167641,-0
20,22,32,0.000136236785971744,-0
20,22,33,0.000401038934692899,-0
20,22,34,2.99295066508165e-09,-0
20,24,1,6.81584542654434e-05,-0
20,24,2,0.00196431902372707,-0
20,24,3,3.58066166015192e-05,-0
20,24,4,0.000419090949077328,-0
20,24,5,0.000212816536409255,-0
20,24,6,0.000129633895594616,-0
20,24,7,0.00306922540383348,-0
20,24,8,0.000766690373206758,-0
20,24,9,0.000283190818383128,-0
20,24,10,0.000181427448219917,-0
20,24,11,0.000355137494459479,-0
20,24,12,0.00046340766332742,-0
20,24,13,0.00055902624044879,-0
20,24,14,0.000304012542982846,-0
20,24,15,0.00168204260818883,-0
20,24,16,0.000201588238074701,-0
20,24,17,5.94684989516647e-05,-0
20,24,18,0.000176252661651111,-0
20,24,19,0.00017863198737178,-0
20,24,20,3.31817727859951e-05,-0
20,24,21,2.85534787985986e-05,-0
20,24,22,0.000305133273794667,-0
20,24,23,0.00158123072108907,-0
20,24,24,0.200679529349534,0.710958477532214
20,24,25,0.00364410696100892,-0
20,24,26,0.000102560921666606,-0
20,24,27,0.00020842566663748,-0
20,24,28,5.7426088648449e-05,-0
20,24,29,0.000240625584295606,-0
20,24,30,5.98301667846801e-05,-0
20,24,31,3.2641647268683e-05,-0
20,24,32,8.11544936840658e-06,-0
20,24,33,3.65525153336321e-05,-0
20,24,34,4.55659288078891e-10,-0
20,33,1,0.00607033356994258,-0
20,33,2,0.0160792831171718,-0
20,33,3,0.00711286121244359,-0
20,33,4,0.0178634770516894,-0
20,33,5,0.0132412417203467,-0
20,33,6,0.0579148195950981,-0
20,33,7,0.0128103239810126,-0
20,33,8,0.020066321408822,-0
20,33,9,0.0137536018673903,-0
20,33,10,0.0089821710332082,-0
20,33,11,0.0135867917822896,-0
20,33,12,0.0124529288955268,-0
20,33,13,0.0194150035703285,-0
20,33,14,0.0119890687444844,-0
20,33,15,0.013053263348763,-0
20,33,16,0.0244656922225991,-0
20,33,17,0.00482766921070354,-0
20,33,18,0.0129825689281149,-0
20,33,19,0.0137017388961136,-0
20,33,20,0.00754486294330392,-0
20,33,21,0.008942371370391,-0
20,33,22,0.0162705803124523,-0
20,33,23,0.0219158728820553,-0
20,33,24,0.0240669488705841,-0
20,33,25,0.0198283355745874,-0
20,33,26,0.0291625534394601,-0
20,33,27,0.0219963723306082,-0
20,33,28,0.026066073885855,-0
20,33,29,0.0386327561005608,-0
20,33,30,0.0048122089355862,-0
20,33,31,0.00316373535008296,-0
20,33,32,0.00319147034130796,-0
20,33,33,0.678195017936256,0.755039864873841
20,33,34,3.83165466022461e-08,-0
20,20,1,0.0175994216491794,-0
20,20,2,0.40040057706526,0.691165072685707
20,20,3,0.0123394000273587,-0
20,20,4,0.360156594851108,0.642895150462477
20,20,5,0.0874053794961493,0.102990390938307
20,20,6,0.203871121333556,0.339313473660293
20,20,7,0.469885332236077,0.808035217752013
20,20,8,0.0990152784194707,-0
20,20,9,0.168687279094953,0.351286792946355
20,20,10,0.0660950488018056,0.846
20,20,11,0.112194081572481,0.237931774735441
20,20,12,0.150458221091195,0.198181395254337
20,20,13,0.195677929583796,0.275947992304401
20,20,14,0.114398664070644,0.146426657463501
20,20,15,0.174677124923799,0.209757870377445
20,20,16,0.063061394068164,-0
20,20,17,0.00734069913186441,-0
20,20,18,0.431860806356338,0.551188703415278
20,20,19,0.152974811313374,0.227190144613185
20,20,20,0.429612275092503,0.494108573642661
20,20,21,0.00517172229500473,-0
20,20,22,0.183417019427135,0.226723226357804
20,20,23,0.107216148093975,-0
20,20,24,0.0858465200586567,-0
20,20,25,0.104639158299619,-0
20,20,26,0.0311302020305004,-0
20,20,27,0.0540236996190349,-0
20,20,28,0.042928509850951,-0
20,20,29,0.0796058547903088,-0
20,20,30,0.0100124466001185,-0
20,20,31,0.00497188875233023,-0
20,20,32,0.00305991884868329,-0
20,20,33,0.0123418672902126,-0
20,20,34,8.05636604095383e-08,-0
20,0,1,0.125829759820879,-0
20,0,2,0.445025194397645,0.691165072685707
20,0,3,0.196587942250553,-0
20,0,4,0.417112149887891,0.642895150462477
20,0,5,0.115446615860611,0.102990390938307
20,0,6,0.289918595707334,0.339313473660293
20,0,7,0.513048090081782,0.808035217752013
20,0,8,0.153192267745883,-0
20,0,9,0.215370015098291,0.351286792946355
20,0,10,0.0910383032145599,0.846
20,0,11,0.144632374592943,0.237931774735441
20,0,12,0.19171261087062,0.198181395254337
20,0,13,0.236232006445166,0.275947992304401
20,0,14,0.141827861944733,0.146426657463501
20,0,15,0.207993820719117,0.209757870377445
20,0,16,0.117799742891849,-0
20,0,17,0.0154003964950945,-0
20,0,18,0.458256789652142,0.551188703415278
20,0,19,0.207980266423663,0.227190144613185
20,0,20,0.450425805288277,0.494108573642661
20,0,21,0.761431291653436,0.813555658086068
20,0,22,0.289798042987265,0.363056834855429
20,0,23,0.159710815076325,-0
20,0,24,0.344178154046724,0.710958477532214
20,0,25,0.171124829475696,-0
20,0,26,0.0727991135337377,-0
20,0,27,0.0994281914091033,-0
20,0,28,0.0854042033504609,-0
20,0,29,0.151035713205156,-0
20,0,30,0.018601154230296,-0
20,0,31,0.0101236409983178,-0
20,0,32,0.00840013327530698,-0
20,0,33,0.697647916062206,0.755039864873841
20,0,34,1.67380245774673e-07,-0
21,21,1,0.0802854751976335,-0
21,21,2,0.00781257361666643,-0
21,21,3,0.0825500149264596,-0
21,21,4,0.00103531715884242,-0
21,21,5,0.0033733847361882,-0
21,21,6,0.0203794025680776,-0
21,21,7,0.0138204425175296,-0
21,21,8,0.00911215722882686,-0
21,21,9,0.00865756967344244,-0
21,21,10,0.00209668730185808,-0
21,21,11,0.00410291082645242,-0
21,21,12,0.0038631671014544,-0
21,21,13,0.00271204916046297,-0
21,21,14,0.00897803116182805,-0
21,21,15,0.00627723423133186,-0
21,21,16,0.0135872187009125,-0
21,21,17,0.00217317561054542,-0
21,21,18,0.0213488638950726,-0
21,21,19,0.0345307458229636,-0
21,21,20,0.034530745822928,-0
21,21,21,0.694373326873093,0.9
21,21,22,0.0199630985413637,-0
21,21,23,0.0226486997973502,-0
21,21,24,0.00669783548199809,-0
21,21,25,0.0177279465726662,-0
21,21,26,0.00834664307595578,-0
21,21,27,0.0186422522227992,-0
21,21,28,0.00402917241398892,-0
21,21,29,0.0181148869614774,-0
21,21,30,0.00308624024162274,-0
21,21,31,0.000493781319266584,-0
21,21,32,0.000956241642154243,-0
21,21,33,0.00445393375566416,-0
21,21,34,0.0496723536068366,NaN
21,22,1,0.000229397937987486,-0
21,22,2,0.00676855128952281,-0
21,22,3,0.000113327702231381,-0
21,22,4,7.8414792048731e-05,-0
21,22,5,0.000446812054199719,-0
21,22,6,0.00164102920763742,-0
21,22,7,0.0193914012239429,-0
21,22,8,0.00119445090524739,-0
21,22,9,0.00531559746002486,-0
21,22,10,0.000811888900218882,-0
21,22,11,0.000819034554929376,-0
21,22,12,0.00116850602039953,-0
21,22,13,0.00195836717482134,-0
21,22,14,0.00811477048302467,-0
21,22,15,0.000944530750543349,-0
21,22,16,0.00212405836175267,-0
21,22,17,0.000351078035138563,-0
21,22,18,0.00836520762273041,-0
21,22,19,0.00285252325199781,-0
21,22,20,0.00285252325198992,-0
21,22,21,0.00036262268519438,-0
21,22,22,0.123954568088917,0.237287110957811
21,22,23,0.00399804837760076,-0
21,22,24,0.00112526852284589,-0
21,22,25,0.00580252441563078,-0
21,22,26,0.00128857440306007,-0
21,22,27,0.00260795195555297,-0
21,22,28,0.000634740434035774,-0
21,22,29,0.00658899228911058,-0
21,22,30,0.000752751324555878,-0
21,22,31,9.70817812605551e-05,-0
21,22,32,0.000185771409858537,-0
21,22,33,0.000732139512313768,-0
21,22,34,0.00556672081187848,NaN
21,24,1,0.00373094058856693,-0
21,24,2,0.0255253924735089,-0
21,24,3,0.00465353817872116,-0
21,24,4,0.000316670420416387,-0
21,24,5,0.00204657351805004,-0
21,24,6,0.0109442512125726,-0
21,24,7,0.074577883421281,-0
21,24,8,0.00370904703164499,-0
21,24,9,0.0157553933613861,-0
21,24,10,0.00139493663163759,-0
21,24,11,0.00221447328997615,-0
21,24,12,0.00415108225676386,-0
21,24,13,0.00256150727998472,-0
21,24,14,0.0151235797153839,-0
21,24,15,0.0137290919771835,-0
21,24,16,0.00504165307613802,-0
21,24,17,0.00144628374001754,-0
21,24,18,0.00771076708758722,-0
21,24,19,0.0134339882622236,-0
21,24,20,0.0134339882621557,-0
21,24,21,0.012974984272053,-0
21,24,22,0.0066675174684141,-0
21,24,23,0.0195320003979833,-0
21,24,24,0.654374438471196,0.889809908612879
21,24,25,0.169739259391931,-0
21,24,26,0.0170798987110036,-0
21,24,27,0.0158573740348644,-0
21,24,28,0.00178970854847149,-0
21,24,29,0.0481328512624729,-0
21,24,30,0.00186490496746949,-0
21,24,31,0.00061115801337186,-0
21,24,32,0.0011946187452534,-0
21,24,33,0.00133256804512627,-0
21,24,34,0.0227557198411323,NaN
21,33,1,0.000986434634177358,-0
21,33,2,0.00445420121552098,-0
21,33,3,0.000913816907597842,-0
21,33,4,0.00308042138666054,-0
21,33,5,0.0037716848972047,-0
21,33,6,0.00715737256664439,-0
21,33,7,0.00378312858093544,-0
21,33,8,0.0196505441292786,-0
21,33,9,0.00648956859586503,-0
21,33,10,0.00358856388267881,-0
21,33,11,0.00417914117013041,-0
21,33,12,0.00402137796698798,-0
21,33,13,0.0079930219779365,-0
21,33,14,0.0019939222979799,-0
21,33,15,0.0319439183338653,-0
21,33,16,0.00795573107924408,-0
21,33,17,0.000463305617790177,-0
21,33,18,0.00306218385371793,-0
21,33,19,0.00878885087542469,-0
21,33,20,0.00878885087534576,-0
21,33,21,0.00104208014578311,-0
21,33,22,0.00316535618775426,-0
21,33,23,0.00344253999251498,-0
21,33,24,0.00256605115634123,-0
21,33,25,0.00324076298869336,-0
21,33,26,0.00592306701808021,-0
21,33,27,0.00626575283010455,-0
21,33,28,0.00145093137248298,-0
21,33,29,0.00742733557482167,-0
21,33,30,0.000320635128809199,-0
21,33,31,0.000112354361504474,-0
21,33,32,0.00038773643868939,-0
21,33,33,0.817151867559097,0.9
21,33,34,0.0184406761953738,NaN
21,20,1,0.0153915722357658,-0
21,20,2,0.114842384708771,-0
21,20,3,0.00533692195590618,-0
21,20,4,0.71354676086449,0.739236468068741
21,20,5,0.0561717060949404,0.689257803815178
21,20,6,0.147332054193306,0.53228872287933
21,20,7,0.272525463580233,0.8227677133451
21,20,8,0.080245934406832,-0
21,20,9,0.268687155174244,0.676362803353083
21,20,10,0.0841641074203278,0.789807691902429
21,20,11,0.0354886885259558,0.358929858831752
21,20,12,0.0685732268045822,2.42564686958602e-06
21,20,13,0.418942887737496,0.578884393495253
21,20,14,0.495294357174578,0.621628498871773
21,20,15,0.33980385825189,0.492212421219179
21,20,16,0.0630269616584368,-0
21,20,17,0.00695600416887321,-0
21,20,18,0.464504301352244,0.782401765652419
21,20,19,0.194713256909978,0.364853576209003
21,20,20,0.21104083177466,0.409519113879182
21,20,21,0.0133419634446194,-0
21,20,22,0.253604854828809,0.394609223377334
21,20,23,0.0503286253360733,-0
21,20,24,0.022077886963522,-0
21,20,25,0.0501409504978731,-0
21,20,26,0.041856987845821,-0
21,20,27,0.0762893269483358,-0
21,20,28,0.0252674080751212,-0
21,20,29,0.091286507370822,-0
21,20,30,0.00623695899750187,-0
21,20,31,0.0018426360245144,-0
21,20,32,0.00696765230038443,-0
21,20,33,0.0114438882229144,-0
21,20,34,0.0948367816517107,NaN
21,0,1,0.100623820594131,-0
21,0,2,0.15940310330399,-0
21,0,3,0.093567619670916,-0
21,0,4,0.718057584622459,0.739236468068741
21,0,5,0.0658101613005833,0.689257803815178
21,0,6,0.187454109748238,0.53228872287933
21,0,7,0.384098319323923,0.8227677133451
21,0,8,0.11391213370183,-0
21,0,9,0.304905284264963,0.676362803353083
21,0,10,0.0920561841367211,0.789807691902429
21,0,11,0.0468042483674452,0.358929858831752
21,0,12,0.0817773601501867,2.42564686958602e-06
21,0,13,0.434167833330701,0.578884393495253
21,0,14,0.529504660832795,0.621628498871773
21,0,15,0.392698633544814,0.492212421219179
21,0,16,0.0917356228764842,-0
21,0,17,0.0113898471723647,-0
21,0,18,0.504991323811352,0.782401765652419
21,0,19,0.254319365122588,0.364853576209003
21,0,20,0.270646939987079,0.409519113879182
21,0,21,0.722094977420743,0.9
21,0,22,0.407355395115258,0.631896334335144
21,0,23,0.0999499139015222,-0
21,0,24,0.686841480595903,0.889809908612879
21,0,25,0.246651443866795,-0
21,0,26,0.0744951710539202,-0
21,0,27,0.119662657991657,-0
21,0,28,0.0331719608441008,-0
21,0,29,0.171550573458705,-0
21,0,30,0.0122614906599595,-0
21,0,31,0.0031570114999171,-0
21,0,32,0.00969202053634,-0
21,0,33,0.835114397095116,0.9
21,0,34,0.191272252106932,NaN
22,21,1,0.0368772236621638,-0
22,21,2,0.0086592216957887,NaN
22,21,3,0.0475517579785032,-0
22,21,4,0.0066207178898201,-0
22,21,5,0.00919005105393067,-0
22,21,6,0.0171282796215235,-0
22,21,7,0.0091754978349774,-0
22,21,8,0.00927991046993459,-0
22,21,9,0.00667881795466385,-0
22,21,10,0.00480477790771294,-0
22,21,11,0.00472839480720511,-0
22,21,12,0.0066120141530791,-0
22,21,13,0.00739089707353058,-0
22,21,14,0.00392149190259417,-0
22,21,15,0.00963627290815428,-0
22,21,16,0.0184557772188049,-0
22,21,17,0.00444991668962957,-0
22,21,18,0.0214687903884263,-0
22,21,19,0.021468790401862,-0
22,21,20,0.0214687904026312,-0
22,21,21,0.529370890535001,0.875257217679484
22,21,22,0.0117044216294985,-0
22,21,23,0.0224775366482588,-0
22,21,24,0.000741432186790902,-0
22,21,25,0.0185567660826487,-0
22,21,26,0.0108819097516596,-0
22,21,27,0.0170333120873531,-0
22,21,28,5.83272404256485e-05,-0
22,21,29,0.00864369571941703,-0
22,21,30,6.99600377629395e-11,-0
22,21,31,0.000123241598575019,-0
22,21,32,0.000262587628624744,-0
22,21,33,0.0051931545784436,-0
22,21,34,0.0262250003204789,NaN
22,22,1,0.00446553149095963,-0
22,22,2,0.0342623218147317,NaN
22,22,3,0.00346982998641021,-0
22,22,4,0.00715716674063793,-0
22,22,5,0.00603272861911264,-0
22,22,6,0.0116995029876606,-0
22,22,7,0.0452401620730728,-0
22,22,8,0.0112074254629467,-0
22,22,9,0.0251955625235204,-0
22,22,10,0.003830484824067,-0
22,22,11,0.00666196323391965,-0
22,22,12,0.0102600327898107,-0
22,22,13,0.00799425036417722,-0
22,22,14,0.0121466954752171,-0
22,22,15,0.0072748952517443,-0
22,22,16,0.0155806271331094,-0
22,22,17,0.00256611305510857,-0
22,22,18,0.0113654940744609,-0
22,22,19,0.0113654940815734,-0
22,22,20,0.0113654940819808,-0
22,22,21,0.030855114330929,-0
22,22,22,0.126684235177109,0.228716281049885
22,22,23,0.0161558513632285,-0
22,22,24,0.000796421939756931,-0
22,22,25,0.00928157097672744,-0
22,22,26,0.016813840246556,-0
22,22,27,0.0107821587072412,-0
22,22,28,7.48432055563963e-05,-0
22,22,29,0.0138667318489158,-0
22,22,30,4.79197792557784e-11,-0
22,22,31,0.000333601649234905,-0
22,22,32,0.00128812000809198,-0
22,22,33,0.00427685060581895,-0
22,22,34,0.0179631571764433,NaN
22,24,1,7.49878858918862e-05,-0
22,24,2,0.000658287050131712,NaN
22,24,3,6.93955822473891e-05,-0
22,24,4,0.000200679390024661,-0
22,24,5,0.000639165222443561,-0
22,24,6,0.000332143717833966,-0
22,24,7,0.000790314652394208,-0
22,24,8,0.000862719233386655,-0
22,24,9,0.0016402275862919,-0
22,24,10,0.00017930599695859,-0
22,24,11,0.000216147208613626,-0
22,24,12,0.000164534012582762,-0
22,24,13,0.000310688049749208,-0
22,24,14,0.000228408061684005,-0
22,24,15,0.00115887372252221,-0
22,24,16,0.000506187303193184,-0
22,24,17,0.000153009834273687,-0
22,24,18,0.00031176991357984,-0
22,24,19,0.000311769913774573,-0
22,24,20,0.000311769913785898,-0
22,24,21,0.000316183108231227,-0
22,24,22,0.000512619542593629,-0
22,24,23,0.00035227862784537,-0
22,24,24,0.703402777851045,0.742099548232353
22,24,25,0.000297267346774488,-0
22,24,26,0.00114135200740118,-0
22,24,27,0.000391699971108106,-0
22,24,28,5.37488357943428e-06,-0
22,24,29,0.00102461196088743,-0
22,24,30,2.23243645791626e-12,-0
22,24,31,0.000176457151347509,-0
22,24,32,1.63966924150438e-05,-0
22,24,33,0.000159694185016157,-0
22,24,34,0.000836899419843551,NaN
22,33,1,0.000370913169026155,-0
22,33,2,0.001437563862695,NaN
22,33,3,0.000269298846282795,-0
22,33,4,0.000575419517973241,-0
22,33,5,0.00488048987508238,-0
22,33,6,0.00207293562669808,-0
22,33,7,0.00113024895728531,-0
22,33,8,0.00157525427524985,-0
22,33,9,0.00145993157551172,-0
22,33,10,0.000902143003307709,-0
22,33,11,0.00164369720299973,-0
22,33,12,0.000958554614458595,-0
22,33,13,0.00577449902771654,-0
22,33,14,0.000956885520057238,-0
22,33,15,0.0107921806951592,-0
22,33,16,0.00279622361470222,-0
22,33,17,0.000630197316417669,-0
22,33,18,0.00106793012418738,-0
22,33,19,0.00106793012485529,-0
22,33,20,0.00106793012489359,-0
22,33,21,0.00178754886447419,-0
22,33,22,0.00184933743842752,-0
22,33,23,0.00118311317234643,-0
22,33,24,0.000158352879029877,-0
22,33,25,0.00131468026187964,-0
22,33,26,0.00968074364268412,-0
22,33,27,0.00580339993836321,-0
22,33,28,3.19965078835471e-05,-0
22,33,29,0.00632679463876296,-0
22,33,30,2.20197193812055e-11,-0
22,33,31,6.46520810201334e-05,-0
22,33,32,0.00010547297317598,-0
22,33,33,0.471228254467267,0.665855969542057
22,33,34,0.00825420473782823,NaN
22,20,1,0.0420354294733514,-0
22,20,2,0.311714862879768,NaN
22,20,3,0.0186583920365676,-0
22,20,4,0.670285897802628,0.759273494950446
22,20,5,0.28688090271979,0.536253010708434
22,20,6,0.377495804513153,0.539943826395496
22,20,7,0.384143730685682,0.657879859923614
22,20,8,0.153943827258264,-0
22,20,9,0.328959352243715,0.438320798921298
22,20,10,0.0899765952137093,0.415605202790846
22,20,11,0.132408576116542,0.110757404014159
22,20,12,0.155072236571267,0.0957661084694377
22,20,13,0.208309226611607,0.231328107844111
22,20,14,0.280259736341241,0.301953562292035
22,20,15,0.272014645994726,0.31450592092437
22,20,16,0.146585529429246,-0
22,20,17,0.019371991959686,-0
22,20,18,0.41919410207461,0.749177762951095
22,20,19,0.273406377814826,0.414024239682689
22,20,20,0.295453753184019,0.464709271926544
22,20,21,0.0922337002721968,-0
22,20,22,0.295193750660639,0.380355905866686
22,20,23,0.0799221523165836,-0
22,20,24,0.0107096205036474,-0
22,20,25,0.132692397362567,-0
22,20,26,0.117948433176404,-0
22,20,27,0.133987607485186,-0
22,20,28,0.000591969143464932,-0
22,20,29,0.110614589530323,-0
22,20,30,4.33885372075338e-10,-0
22,20,31,0.00257053154737541,-0
22,20,32,0.00425308942187808,-0
22,20,33,0.0916480508564723,-0
22,20,34,0.162645569122505,NaN
22,0,1,0.0838240856813928,-0
22,0,2,0.356732257303115,NaN
22,0,3,0.0700186744300119,-0
22,0,4,0.684839881341083,0.759273494950446
22,0,5,0.30762333749036,0.536253010708434
22,0,6,0.408728666466869,0.539943826395496
22,0,7,0.440479954203412,0.657879859923614
22,0,8,0.176869136699781,-0
22,0,9,0.363933891883704,0.438320798921298
22,0,10,0.0996933069457542,0.415605202790846
22,0,11,0.145658778569279,0.110757404014159
22,0,12,0.173067372141199,0.0957661084694377
22,0,13,0.229779561126781,0.231328107844111
22,0,14,0.297513217300793,0.301953562292035
22,0,15,0.300876868572306,0.31450592092437
22,0,16,0.183924344699056,-0
22,0,17,0.0271712288551148,-0
22,0,18,0.453408086575264,0.749177762951095
22,0,19,0.307620362336892,0.414024239682689
22,0,20,0.32966773770731,0.464709271926544
22,0,21,0.654563437110831,0.875257217679484
22,0,22,0.435944364448268,0.609072186916571
22,0,23,0.120090932128263,-0
22,0,24,0.715808605360271,0.742099548232353
22,0,25,0.162142682030598,-0
22,0,26,0.156466278824704,-0
22,0,27,0.167998178189252,-0
22,0,28,0.000762510980909958,-0
22,0,29,0.140476423698306,-0
22,0,30,5.7601701186627e-10,-0
22,0,31,0.0032684840275532,-0
22,0,32,0.00592566672418593,-0
22,0,33,0.572506004693018,0.665855969542057
22,0,34,0.215924830777099,NaN
23,21,1,0.00991809884134387,-0
23,21,2,0.00437680338702717,-0
23,21,3,0.0847640485680327,NaN
23,21,4,0.0065275673952605,-0
23,21,5,0.00390471877306597,NaN
23,21,6,0.0101991750202287,-0
23,21,7,0.00718772710458915,-0
23,21,8,0.0215212887130219,NaN
23,21,9,0.00285137711831462,NaN
23,21,10,0.00208443732607366,NaN
23,21,11,0.00260782140034299,-0
23,21,12,0.00656674015521785,-0
23,21,13,0.0122470890098926,-0
23,21,14,0.0131093168537963,NaN
23,21,15,0.00918307640433025,-0
23,21,16,0.00967023018036861,-0
23,21,17,0.00117980173193055,-0
23,21,18,0.00993135658036104,-0
23,21,19,0.011978086588164,-0
23,21,20,0.000345862355760174,-0
23,21,21,0.858089637668404,0.899968177137496
23,21,22,0.00352720264159556,-0
23,21,23,0.00386509549347891,-0
23,21,24,0.00434619362591693,-0
23,21,25,0.0106268676509569,-0
23,21,26,0.0072180761273487,-0
23,21,27,0.0245802754780871,-0
23,21,28,0.0178548920811437,-0
23,21,29,0.0308846985447672,-0
23,21,30,0.0010243036765295,-0
23,21,31,0.000785463057184299,-0
23,21,32,0.00081603284678744,-0
23,21,33,0.00743473496867353,-0
23,21,34,4.55666415710709e-09,-0
23,22,1,0.00258687630449639,-0
23,22,2,0.00131037026155789,-0
23,22,3,0.00488321909534495,NaN
23,22,4,0.000603777655686422,-0
23,22,5,0.000943715059404604,NaN
23,22,6,0.00267751645178615,-0
23,22,7,0.0019709440225737,-0
23,22,8,0.0031775986895316,NaN
23,22,9,0.00339115986195138,NaN
23,22,10,0.00078856092458468,NaN
23,22,11,0.00128728384971943,-0
23,22,12,0.00325711733735157,-0
23,22,13,0.00307043935545159,-0
23,22,14,0.0244603606054046,NaN
23,22,15,0.00307020095378918,-0
23,22,16,0.00189734612730807,-0
23,22,17,0.000267043169082659,-0
23,22,18,0.0168409280715953,-0
23,22,19,0.00209595057651502,-0
23,22,20,4.48251677576117e-05,-0
23,22,21,0.000272730215694628,-0
23,22,22,0.162657282496667,0.210468169257979
23,22,23,0.00227257208823284,-0
23,22,24,0.000684276259026784,-0
23,22,25,0.0558171074100738,-0
23,22,26,0.00195650932620683,-0
23,22,27,0.00340472868545016,-0
23,22,28,0.00109509869407309,-0
23,22,29,0.00521434976946178,-0
23,22,30,0.00241380020570559,-0
23,22,31,0.000281544474317719,-0
23,22,32,0.000204150503743672,-0
23,22,33,0.000798624350191846,-0
23,22,34,7.75484343407129e-10,-0
23,24,1,0.0137188800164278,-0
23,24,2,0.00545810671043334,-0
23,24,3,0.017008309577991,NaN
23,24,4,0.00114987828427215,-0
23,24,5,0.00443792680746136,NaN
23,24,6,0.0139952069681319,-0
23,24,7,0.0109502316076018,-0
23,24,8,0.0129603024547452,NaN
23,24,9,0.00246552326247684,NaN
23,24,10,0.00232400267181754,NaN
23,24,11,0.00374927070067144,-0
23,24,12,0.0128057520555417,-0
23,24,13,0.00762397537913584,-0
23,24,14,0.00905773610857541,NaN
23,24,15,0.0162281367895305,-0
23,24,16,0.0059089800433928,-0
23,24,17,0.00107998658629482,-0
23,24,18,0.00852694442878887,-0
23,24,19,0.00710862004513357,-0
23,24,20,0.00020937638516727,-0
23,24,21,0.000710699838664897,-0
23,24,22,0.00160605071014319,-0
23,24,23,0.00824553158708841,-0
23,24,24,0.717036877925181,0.833037661016802
23,24,25,0.062664710453104,-0
23,24,26,0.0037311981497421,-0
23,24,27,0.00548731676021097,-0
23,24,28,0.000864575016153668,-0
23,24,29,0.0104006494130733,-0
23,24,30,0.00078501454644464,-0
23,24,31,0.000659487334879194,-0
23,24,32,0.000995391814278879,-0
23,24,33,0.0035683277250329,-0
23,24,34,1.42171985295647e-09,-0
23,33,1,0.00724659933372851,-0
23,33,2,0.00428293698807891,-0
23,33,3,0.0310163534085597,NaN
23,33,4,0.0146887270569054,-0
23,33,5,0.00527515359246089,NaN
23,33,6,0.00745888191589428,-0
23,33,7,0.0052637039602329,-0
23,33,8,0.0158685687703463,NaN
23,33,9,0.00539938197971179,NaN
23,33,10,0.00314214012218339,NaN
23,33,11,0.00296695019948723,-0
23,33,12,0.00650073820249597,-0
23,33,13,0.00951306467398116,-0
23,33,14,0.015218773712538,NaN
23,33,15,0.00741107203205293,-0
23,33,16,0.00714738969433604,-0
23,33,17,0.0017381751544876,-0
23,33,18,0.0108414191375076,-0
23,33,19,0.00755545188839013,-0
23,33,20,0.00036859707060688,-0
23,33,21,0.00274667698117459,-0
23,33,22,0.00234076768499858,-0
23,33,23,0.00517441539513108,-0
23,33,24,0.00288875250639231,-0
23,33,25,0.0125511665126959,-0
23,33,26,0.00629085539945418,-0
23,33,27,0.0103230375706769,-0
23,33,28,0.00465919972821316,-0
23,33,29,0.0210959742969186,-0
23,33,30,0.000527911663040337,-0
23,33,31,0.00213479252193427,-0
23,33,32,0.00152517994540968,-0
23,33,33,0.668588499036597,0.82584655718319
23,33,34,3.50499229639922e-09,-0
23,20,1,0.0584064042819462,-0
23,20,2,0.142344092742186,0.846
23,20,3,0.106694974727119,NaN
23,20,4,0.487966580485281,0.687231947463784
23,20,5,0.0272803652828087,NaN
23,20,6,0.287943795779818,0.421397405873017
23,20,7,0.35289227236972,0.441503475940792
23,20,8,0.0639898009957233,NaN
23,20,9,0.0285449526577347,NaN
23,20,10,0.0196486152657929,NaN
23,20,11,0.103916817012263,0.552975293222675
23,20,12,0.148350579718533,0.593617546598792
23,20,13,0.13987162111792,0.270143250793794
23,20,14,0.111480969597048,NaN
23,20,15,0.330154898077796,0.561131485103599
23,20,16,0.0392339507345203,-0
23,20,17,0.0121048502284683,-0
23,20,18,0.215665412634895,0.337039564025866
23,20,19,0.146401200909059,0.229484354594855
23,20,20,0.451777435325107,0.460920646922826
23,20,21,0.00440274852056699,-0
23,20,22,0.29212099340023,0.350009237675394
23,20,23,0.0188395636016599,-0
23,20,24,0.0121025072426765,-0
23,20,25,0.147542492621065,-0
23,20,26,0.0194068883912289,-0
23,20,27,0.047864280054717,-0
23,20,28,0.0263371938052465,-0
23,20,29,0.0540818919155871,-0
23,20,30,0.00584563979399522,-0
23,20,31,0.00146239936156334,-0
23,20,32,0.00433958729554795,-0
23,20,33,0.0115481995494101,-0
23,20,34,1.05362285562904e-08,-0
23,0,1,0.0918768587779426,-0
23,0,2,0.157772310089283,0.846
23,0,3,0.244366905377047,NaN
23,0,4,0.510936530877406,0.687231947463784
23,0,5,0.0418418795152027,NaN
23,0,6,0.322274576135859,0.421397405873017
23,0,7,0.378264879064718,0.441503475940792
23,0,8,0.117517559623368,NaN
23,0,9,0.0426523948801892,NaN
23,0,10,0.0279877563104511,NaN
23,0,11,0.114528143162484,0.552975293222675
23,0,12,0.17748092746914,0.593617546598792
23,0,13,0.17232618953638,0.270143250793794
23,0,14,0.173327156877362,NaN
23,0,15,0.366047384257498,0.561131485103599
23,0,16,0.0638578967799257,-0
23,0,17,0.0163698568702636,-0
